timestamp,esgScore,governanceScore,environmentScore,socialScore,ticker,peer_group
2020-01-01,19.78,6.4,1.86,11.52,VZ,Telecommunication Services
2020-02-01,19.78,6.4,1.86,11.52,VZ,Telecommunication Services
2020-03-01,19.78,6.4,1.86,11.52,VZ,Telecommunication Services
2020-04-01,,,,,VZ,Telecommunication Services
2020-05-01,,,,,VZ,Telecommunication Services
2020-06-01,,,,,VZ,Telecommunication Services
2020-07-01,20.22,6.43,2.27,11.52,VZ,Telecommunication Services
2020-08-01,20.37,6.43,2.25,11.68,VZ,Telecommunication Services
2020-09-01,,,,,VZ,Telecommunication Services
2020-10-01,18.09,6.18,1.71,10.2,VZ,Telecommunication Services
2020-11-01,,,,,VZ,Telecommunication Services
2020-12-01,,,,,VZ,Telecommunication Services
2021-01-01,18.09,6.18,1.71,10.2,VZ,Telecommunication Services
2021-02-01,18.09,6.18,1.71,10.2,VZ,Telecommunication Services
2021-03-01,18.09,6.18,1.71,10.2,VZ,Telecommunication Services
2021-04-01,,,,,VZ,Telecommunication Services
2021-05-01,18.09,6.18,1.71,10.2,VZ,Telecommunication Services
2021-06-01,,,,,VZ,Telecommunication Services
2021-07-01,,,,,VZ,Telecommunication Services
2021-08-01,,,,,VZ,Telecommunication Services
2021-09-01,17.91,6.0,1.71,10.2,VZ,Telecommunication Services
2021-10-01,,,,,VZ,Telecommunication Services
2021-11-01,,,,,VZ,Telecommunication Services
2021-12-01,,,,,VZ,Telecommunication Services
2022-01-01,,,,,VZ,Telecommunication Services
2022-02-01,16.7,5.7,1.72,9.28,VZ,Telecommunication Services
2022-03-01,,,,,VZ,Telecommunication Services
2022-04-01,,,,,VZ,Telecommunication Services
2022-05-01,18.3,5.51,3.88,8.92,VZ,Telecommunication Services
2022-06-01,,,,,VZ,Telecommunication Services
2022-07-01,,,,,VZ,Telecommunication Services
2022-08-01,18.48,5.69,3.88,8.92,VZ,Telecommunication Services
2018-10-01,49.33,48.7,49.44,51.49,ELV,Canada Fund Emerging Markets Equity
2014-09-01,67.0,85.0,60.0,60.0,ANTM,Healthcare
2014-10-01,67.0,85.0,60.0,60.0,ANTM,Healthcare
2014-11-01,67.0,85.0,60.0,60.0,ANTM,Healthcare
2014-12-01,67.0,85.0,60.0,60.0,ANTM,Healthcare
2015-01-01,69.0,81.0,68.0,61.0,ANTM,Healthcare
2015-02-01,69.0,81.0,68.0,61.0,ANTM,Healthcare
2015-03-01,69.0,81.0,68.0,61.0,ANTM,Healthcare
2015-04-01,69.0,81.0,68.0,61.0,ANTM,Healthcare
2015-05-01,69.0,81.0,68.0,61.0,ANTM,Healthcare
2015-06-01,67.0,81.0,68.0,57.0,ANTM,Healthcare
2015-07-01,67.0,81.0,68.0,57.0,ANTM,Healthcare
2015-08-01,67.0,81.0,68.0,57.0,ANTM,Healthcare
2015-09-01,67.0,81.0,68.0,57.0,ANTM,Healthcare
2015-10-01,67.0,81.0,68.0,57.0,ANTM,Healthcare
2015-11-01,67.0,81.0,68.0,57.0,ANTM,Healthcare
2015-12-01,67.0,81.0,68.0,57.0,ANTM,Healthcare
2016-01-01,67.26,81.49,68.0,57.36,ANTM,Healthcare
2016-02-01,67.26,81.49,68.0,57.36,ANTM,Healthcare
2016-03-01,67.26,81.49,68.0,57.36,ANTM,Healthcare
2016-04-01,58.92,72.33,65.0,46.61,ANTM,Healthcare
2016-05-01,58.92,72.33,65.0,46.61,ANTM,Healthcare
2016-06-01,58.42,72.33,63.0,46.61,ANTM,Healthcare
2016-07-01,57.42,72.33,59.0,46.61,ANTM,Healthcare
2016-08-01,56.62,72.33,59.0,44.83,ANTM,Healthcare
2016-09-01,56.62,72.33,59.0,44.83,ANTM,Healthcare
2016-10-01,56.62,72.33,59.0,44.83,ANTM,Healthcare
2016-11-01,56.62,72.33,59.0,44.83,ANTM,Healthcare
2016-12-01,56.62,72.33,59.0,44.83,ANTM,Healthcare
2017-01-01,55.33,69.51,59.17,43.74,ANTM,Healthcare
2017-02-01,55.33,69.51,59.17,43.74,ANTM,Healthcare
2017-03-01,55.33,69.51,59.17,43.74,ANTM,Healthcare
2017-04-01,55.33,69.51,59.17,43.74,ANTM,Healthcare
2017-05-01,56.93,69.51,65.58,43.74,ANTM,Healthcare
2017-06-01,56.93,69.51,65.58,43.74,ANTM,Healthcare
2017-07-01,56.93,69.51,65.58,43.74,ANTM,Healthcare
2017-08-01,59.72,72.29,71.65,44.72,ANTM,Healthcare
2017-09-01,59.72,72.29,71.65,44.72,ANTM,Healthcare
2017-10-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2017-11-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2017-12-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2018-01-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2018-02-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2018-03-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2018-04-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2018-05-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2018-06-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2018-07-01,59.4,68.28,72.12,46.42,ANTM,Healthcare
2018-08-01,57.97,67.28,69.2,45.51,ANTM,Healthcare
2018-09-01,57.97,67.28,69.2,45.51,ANTM,Healthcare
2018-10-01,59.3,69.27,69.2,47.14,ANTM,Healthcare
2018-11-01,60.59,71.65,71.53,47.14,ANTM,Healthcare
2018-12-01,60.59,71.65,71.53,47.14,ANTM,Healthcare
2019-01-01,61.25,73.83,71.53,47.14,ANTM,Healthcare
2019-02-01,61.25,73.83,71.53,47.14,ANTM,Healthcare
2019-03-01,61.25,73.83,71.53,47.14,ANTM,Healthcare
2019-04-01,61.25,73.83,71.53,47.14,ANTM,Healthcare
2019-05-01,61.25,73.83,71.53,47.14,ANTM,Healthcare
2019-06-01,60.51,71.2,71.53,47.26,ANTM,Healthcare
2019-07-01,60.51,71.2,71.53,47.26,ANTM,Healthcare
2019-08-01,60.46,71.2,71.53,47.14,ANTM,Healthcare
2019-09-01,61.22,71.2,71.53,48.83,ANTM,Healthcare
2019-10-01,62.2,69.21,77.83,48.83,ANTM,Healthcare
2019-11-01,62.2,69.21,77.83,48.83,ANTM,Healthcare
2019-12-01,23.83,6.71,0.05,17.07,ANTM,Healthcare
2020-01-01,23.75,6.63,0.05,17.07,ANTM,Healthcare
2020-02-01,16.7,6.42,0.05,10.24,ANTM,Healthcare
2020-03-01,16.7,6.42,0.05,10.24,ANTM,Healthcare
2020-04-01,,,,,ANTM,Healthcare
2020-05-01,,,,,ANTM,Healthcare
2020-06-01,,,,,ANTM,Healthcare
2020-07-01,16.7,6.42,0.05,10.24,ANTM,Healthcare
2020-08-01,16.7,6.42,0.05,10.24,ANTM,Healthcare
2020-09-01,,,,,ANTM,Healthcare
2020-10-01,15.94,6.13,0.05,9.77,ANTM,Healthcare
2020-11-01,,,,,ANTM,Healthcare
2020-12-01,,,,,ANTM,Healthcare
2021-01-01,12.27,5.27,0.03,6.97,ANTM,Healthcare
2021-02-01,12.27,5.27,0.03,6.97,ANTM,Healthcare
2021-03-01,12.27,5.27,0.03,6.97,ANTM,Healthcare
2021-04-01,,,,,ANTM,Healthcare
2021-05-01,12.27,5.27,0.03,6.97,ANTM,Healthcare
2021-06-01,,,,,ANTM,Healthcare
2021-07-01,,,,,ANTM,Healthcare
2021-08-01,,,,,ANTM,Healthcare
2021-09-01,11.81,5.8,0.03,5.98,ANTM,Healthcare
2021-10-01,,,,,ANTM,Healthcare
2021-11-01,,,,,ANTM,Healthcare
2021-12-01,,,,,ANTM,Healthcare
2022-01-01,,,,,ANTM,Healthcare
2022-02-01,11.59,5.8,0.03,5.76,ANTM,Healthcare
2022-03-01,,,,,ANTM,Healthcare
2022-04-01,,,,,ANTM,Healthcare
2022-05-01,11.59,5.8,0.03,5.76,ANTM,Healthcare
2014-09-01,49.0,53.0,42.0,52.0,RMS.PA,Textiles & Apparel
2014-10-01,49.0,53.0,42.0,52.0,RMS.PA,Textiles & Apparel
2014-11-01,49.0,53.0,42.0,52.0,RMS.PA,Textiles & Apparel
2014-12-01,49.0,53.0,42.0,52.0,RMS.PA,Textiles & Apparel
2015-01-01,49.0,53.0,42.0,52.0,RMS.PA,Textiles & Apparel
2015-02-01,49.0,53.0,42.0,52.0,RMS.PA,Textiles & Apparel
2015-03-01,50.0,53.0,44.0,52.0,RMS.PA,Textiles & Apparel
2015-04-01,50.0,53.0,44.0,52.0,RMS.PA,Textiles & Apparel
2015-05-01,50.0,53.0,44.0,52.0,RMS.PA,Textiles & Apparel
2015-06-01,50.0,53.0,44.0,52.0,RMS.PA,Textiles & Apparel
2015-07-01,50.0,53.0,44.0,52.0,RMS.PA,Textiles & Apparel
2015-08-01,49.0,49.0,44.0,52.0,RMS.PA,Textiles & Apparel
2015-09-01,49.0,49.0,44.0,52.0,RMS.PA,Textiles & Apparel
2015-10-01,49.0,49.0,44.0,52.0,RMS.PA,Textiles & Apparel
2015-11-01,49.0,49.0,44.0,52.0,RMS.PA,Textiles & Apparel
2015-12-01,49.0,50.0,44.0,51.0,RMS.PA,Textiles & Apparel
2016-01-01,48.51,49.5,44.39,51.49,RMS.PA,Textiles & Apparel
2016-02-01,48.51,49.5,44.39,51.49,RMS.PA,Textiles & Apparel
2016-03-01,48.51,49.5,44.39,51.49,RMS.PA,Textiles & Apparel
2016-04-01,46.73,49.5,45.11,46.41,RMS.PA,Textiles & Apparel
2016-05-01,46.73,49.5,45.11,46.41,RMS.PA,Textiles & Apparel
2016-06-01,46.73,49.5,45.11,46.41,RMS.PA,Textiles & Apparel
2016-07-01,46.73,49.5,45.11,46.41,RMS.PA,Textiles & Apparel
2016-08-01,46.73,49.5,45.11,46.41,RMS.PA,Textiles & Apparel
2016-09-01,46.79,49.5,45.11,46.56,RMS.PA,Textiles & Apparel
2016-10-01,46.79,49.5,45.11,46.56,RMS.PA,Textiles & Apparel
2016-11-01,47.29,51.5,45.11,46.56,RMS.PA,Textiles & Apparel
2016-12-01,47.29,51.5,45.11,46.56,RMS.PA,Textiles & Apparel
2017-01-01,46.79,51.5,43.68,46.56,RMS.PA,Textiles & Apparel
2017-02-01,46.79,51.5,43.68,46.56,RMS.PA,Textiles & Apparel
2017-03-01,46.75,51.5,43.68,46.46,RMS.PA,Textiles & Apparel
2017-04-01,49.24,51.9,44.25,51.95,RMS.PA,Textiles & Apparel
2017-05-01,49.24,51.9,44.25,51.95,RMS.PA,Textiles & Apparel
2017-06-01,49.24,51.9,44.25,51.95,RMS.PA,Textiles & Apparel
2017-07-01,49.24,51.9,44.25,51.95,RMS.PA,Textiles & Apparel
2017-08-01,49.24,51.9,44.25,51.95,RMS.PA,Textiles & Apparel
2017-09-01,49.24,51.9,44.25,51.95,RMS.PA,Textiles & Apparel
2017-10-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2017-11-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2017-12-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-01-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-02-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-03-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-04-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-05-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-06-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-07-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-08-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-09-01,48.1,48.2,43.99,51.62,RMS.PA,Textiles & Apparel
2018-10-01,51.51,56.1,47.65,52.03,RMS.PA,Textiles & Apparel
2018-11-01,51.71,56.9,47.65,52.03,RMS.PA,Textiles & Apparel
2018-12-01,51.66,56.9,47.5,52.03,RMS.PA,Textiles & Apparel
2019-01-01,51.66,56.9,47.5,52.03,RMS.PA,Textiles & Apparel
2019-02-01,51.66,56.9,47.5,52.03,RMS.PA,Textiles & Apparel
2019-03-01,53.22,58.9,48.69,53.64,RMS.PA,Textiles & Apparel
2019-04-01,53.22,58.9,48.69,53.64,RMS.PA,Textiles & Apparel
2019-05-01,53.22,58.9,48.69,53.64,RMS.PA,Textiles & Apparel
2019-06-01,53.22,58.9,48.69,53.64,RMS.PA,Textiles & Apparel
2019-07-01,53.22,58.9,48.69,53.64,RMS.PA,Textiles & Apparel
2019-08-01,53.22,58.9,48.69,53.64,RMS.PA,Textiles & Apparel
2019-09-01,53.22,58.9,48.69,53.64,RMS.PA,Textiles & Apparel
2019-10-01,53.22,58.9,48.69,53.64,RMS.PA,Textiles & Apparel
2019-11-01,64.15,67.9,57.83,67.33,RMS.PA,Textiles & Apparel
2019-12-01,13.3,6.48,1.65,5.18,RMS.PA,Textiles & Apparel
2020-01-01,11.21,5.96,1.4,3.85,RMS.PA,Textiles & Apparel
2020-02-01,11.21,5.96,1.4,3.85,RMS.PA,Textiles & Apparel
2020-03-01,11.21,5.96,1.4,3.85,RMS.PA,Textiles & Apparel
2020-04-01,,,,,RMS.PA,Textiles & Apparel
2020-05-01,,,,,RMS.PA,Textiles & Apparel
2020-06-01,,,,,RMS.PA,Textiles & Apparel
2020-07-01,11.21,5.96,1.4,3.85,RMS.PA,Textiles & Apparel
2020-08-01,11.21,5.96,1.4,3.85,RMS.PA,Textiles & Apparel
2020-09-01,,,,,RMS.PA,Textiles & Apparel
2020-10-01,11.21,5.96,1.4,3.85,RMS.PA,Textiles & Apparel
2020-11-01,,,,,RMS.PA,Textiles & Apparel
2020-12-01,,,,,RMS.PA,Textiles & Apparel
2021-01-01,11.26,6.01,1.4,3.85,RMS.PA,Textiles & Apparel
2021-02-01,11.26,6.01,1.4,3.85,RMS.PA,Textiles & Apparel
2021-03-01,11.26,6.01,1.4,3.85,RMS.PA,Textiles & Apparel
2021-04-01,,,,,RMS.PA,Textiles & Apparel
2021-05-01,11.26,6.01,1.4,3.85,RMS.PA,Textiles & Apparel
2021-06-01,,,,,RMS.PA,Textiles & Apparel
2021-07-01,,,,,RMS.PA,Textiles & Apparel
2021-08-01,,,,,RMS.PA,Textiles & Apparel
2021-09-01,10.25,5.56,0.78,3.91,RMS.PA,Textiles & Apparel
2021-10-01,,,,,RMS.PA,Textiles & Apparel
2021-11-01,,,,,RMS.PA,Textiles & Apparel
2021-12-01,,,,,RMS.PA,Textiles & Apparel
2022-01-01,,,,,RMS.PA,Textiles & Apparel
2022-02-01,10.25,5.56,0.78,3.91,RMS.PA,Textiles & Apparel
2022-03-01,,,,,RMS.PA,Textiles & Apparel
2022-04-01,,,,,RMS.PA,Textiles & Apparel
2022-05-01,10.3,5.56,0.75,3.99,RMS.PA,Textiles & Apparel
2022-06-01,,,,,RMS.PA,Textiles & Apparel
2022-07-01,,,,,RMS.PA,Textiles & Apparel
2022-08-01,10.3,5.56,0.75,3.99,RMS.PA,Textiles & Apparel
2014-09-01,77.0,76.0,76.0,78.0,PEP,Food Products
2014-10-01,77.0,76.0,76.0,78.0,PEP,Food Products
2014-11-01,77.0,76.0,76.0,78.0,PEP,Food Products
2014-12-01,77.0,76.0,76.0,78.0,PEP,Food Products
2015-01-01,77.0,82.0,76.0,76.0,PEP,Food Products
2015-02-01,77.0,82.0,76.0,76.0,PEP,Food Products
2015-03-01,75.0,82.0,73.0,73.0,PEP,Food Products
2015-04-01,75.0,82.0,73.0,73.0,PEP,Food Products
2015-05-01,75.0,82.0,73.0,73.0,PEP,Food Products
2015-06-01,75.0,82.0,73.0,73.0,PEP,Food Products
2015-07-01,75.0,82.0,73.0,73.0,PEP,Food Products
2015-08-01,74.0,82.0,71.0,73.0,PEP,Food Products
2015-09-01,74.0,82.0,71.0,73.0,PEP,Food Products
2015-10-01,74.0,82.0,71.0,73.0,PEP,Food Products
2015-11-01,74.0,82.0,71.0,73.0,PEP,Food Products
2015-12-01,74.0,82.0,71.0,73.0,PEP,Food Products
2016-01-01,74.3,81.71,70.64,72.88,PEP,Food Products
2016-02-01,72.98,76.42,70.64,72.88,PEP,Food Products
2016-03-01,72.98,76.42,70.64,72.88,PEP,Food Products
2016-04-01,71.92,76.45,71.0,69.88,PEP,Food Products
2016-05-01,71.92,76.45,71.0,69.88,PEP,Food Products
2016-06-01,71.92,76.45,71.0,69.88,PEP,Food Products
2016-07-01,71.92,76.45,71.0,69.88,PEP,Food Products
2016-08-01,70.13,75.31,71.0,66.13,PEP,Food Products
2016-09-01,68.43,75.51,69.12,63.41,PEP,Food Products
2016-10-01,68.43,75.51,69.12,63.41,PEP,Food Products
2016-11-01,68.43,75.51,69.12,63.41,PEP,Food Products
2016-12-01,68.43,75.51,69.12,63.41,PEP,Food Products
2017-01-01,70.07,75.58,75.38,61.98,PEP,Food Products
2017-02-01,70.07,75.58,75.38,61.98,PEP,Food Products
2017-03-01,70.07,75.58,75.38,61.98,PEP,Food Products
2017-04-01,70.07,75.58,75.38,61.98,PEP,Food Products
2017-05-01,70.38,75.58,76.26,61.98,PEP,Food Products
2017-06-01,70.38,75.58,76.26,61.98,PEP,Food Products
2017-07-01,70.38,75.58,76.26,61.98,PEP,Food Products
2017-08-01,71.91,75.58,77.51,64.71,PEP,Food Products
2017-09-01,71.91,75.58,77.51,64.71,PEP,Food Products
2017-10-01,72.16,72.48,79.09,65.89,PEP,Food Products
2017-11-01,72.16,72.48,79.09,65.89,PEP,Food Products
2017-12-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-01-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-02-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-03-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-04-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-05-01,72.3,73.04,79.09,65.89,PEP,Food Products
2018-06-01,71.84,73.04,79.09,64.75,PEP,Food Products
2018-07-01,67.27,74.7,71.46,58.95,PEP,Food Products
2018-08-01,67.27,74.7,71.46,58.95,PEP,Food Products
2018-09-01,67.27,74.7,71.46,58.95,PEP,Food Products
2018-10-01,67.27,74.7,71.46,58.95,PEP,Food Products
2018-11-01,67.05,73.81,71.46,58.95,PEP,Food Products
2018-12-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-01-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-02-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-03-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-04-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-05-01,67.05,73.81,71.46,58.95,PEP,Food Products
2019-06-01,67.07,73.92,71.46,58.95,PEP,Food Products
2019-07-01,67.52,73.92,72.75,58.95,PEP,Food Products
2019-08-01,67.52,73.92,72.75,58.95,PEP,Food Products
2019-09-01,67.52,73.92,72.75,58.95,PEP,Food Products
2019-10-01,67.52,73.92,72.75,58.95,PEP,Food Products
2019-11-01,71.71,73.92,74.37,67.99,PEP,Food Products
2019-12-01,21.95,4.87,7.27,9.8,PEP,Food Products
2020-01-01,21.95,4.87,7.27,9.8,PEP,Food Products
2020-02-01,21.95,4.87,7.27,9.8,PEP,Food Products
2020-03-01,21.95,4.87,7.27,9.8,PEP,Food Products
2020-04-01,,,,,PEP,Food Products
2020-05-01,,,,,PEP,Food Products
2020-06-01,,,,,PEP,Food Products
2020-07-01,22.17,4.94,7.43,9.8,PEP,Food Products
2020-08-01,22.17,4.94,7.43,9.8,PEP,Food Products
2020-09-01,,,,,PEP,Food Products
2020-10-01,21.64,4.62,7.22,9.8,PEP,Food Products
2020-11-01,,,,,PEP,Food Products
2020-12-01,,,,,PEP,Food Products
2021-01-01,17.57,4.63,5.15,7.79,PEP,Food Products
2021-02-01,17.57,4.63,5.15,7.79,PEP,Food Products
2021-03-01,17.76,4.82,5.15,7.79,PEP,Food Products
2021-04-01,,,,,PEP,Food Products
2021-05-01,17.68,4.82,5.07,7.79,PEP,Food Products
2021-06-01,,,,,PEP,Food Products
2021-07-01,,,,,PEP,Food Products
2021-08-01,,,,,PEP,Food Products
2021-09-01,17.41,4.55,5.07,7.79,PEP,Food Products
2021-10-01,,,,,PEP,Food Products
2021-11-01,,,,,PEP,Food Products
2021-12-01,,,,,PEP,Food Products
2022-01-01,,,,,PEP,Food Products
2022-02-01,16.01,4.55,4.91,6.55,PEP,Food Products
2022-03-01,,,,,PEP,Food Products
2022-04-01,,,,,PEP,Food Products
2022-05-01,16.01,4.55,4.91,6.55,PEP,Food Products
2022-06-01,,,,,PEP,Food Products
2022-07-01,,,,,PEP,Food Products
2022-08-01,15.94,4.48,4.91,6.55,PEP,Food Products
